Station,Date,Tmax,Tmin,Tavg,DewPoint,PrecipTotal,StnPressure,SeaLevel,AvgSpeed,Rain,Mist,RelativeHumidity
1,2012-10-22,65,49,57.0,56,0.81,29.18,29.92,6.5,1,1,96.44864930101684
2,2012-10-22,67,56,61.5,55,0.28,29.24,29.92,6.8,1,1,79.19317173113772
1,2012-10-23,70,57,63.5,60,0.06,29.18,29.9,7.0,1,1,88.3612690182244
2,2012-10-23,69,59,64.0,59,0.03,29.24,29.9,5.7,1,1,83.78150430151231
1,2012-10-24,78,58,68.0,62,0.0,29.15,29.88,11.2,0,0,81.12250369204163
2,2012-10-24,79,61,70.0,60,0.0,29.23,29.88,10.6,0,0,70.55990715762363
1,2012-10-25,75,45,60.0,56,0.13,29.11,29.81,17.6,1,0,86.6141266971228
2,2012-10-25,77,45,61.0,55,0.45,29.19,29.81,16.3,1,0,80.60851581941577
1,2012-10-26,51,37,44.0,30,0.0,29.54,30.25,9.7,0,0,57.58630607244758
2,2012-10-26,51,38,44.5,30,0.0,29.6,30.26,10.1,0,0,56.49818898776794
1,2012-10-27,48,34,41.0,27,0.0,29.54,30.28,10.5,0,0,57.153274590444035
2,2012-10-27,48,36,42.0,28,0.0,29.6,30.28,11.1,0,0,57.29823612693921
1,2012-10-28,49,38,43.5,30,0.0,29.52,30.27,13.6,0,0,58.69786890896624
2,2012-10-28,50,40,45.0,31,0.0,29.58,30.27,14.9,1,0,57.72941927324662
1,2012-10-29,51,36,43.5,30,0.0,29.43,30.2,15.0,0,0,58.69786890896624
2,2012-10-29,51,38,44.5,30,0.0,29.49,30.2,16.3,0,0,56.49818898776794
1,2012-10-30,48,39,43.5,26,0.0,29.08,29.85,18.5,0,0,49.80704187220062
2,2012-10-30,47,40,43.5,26,0.0,29.15,29.86,19.5,0,0,49.80704187220062
1,2012-10-31,50,34,42.0,26,0.0,29.09,29.83,13.8,0,0,52.760780966356116
2,2012-10-31,49,35,42.0,26,0.0,29.16,29.84,12.4,0,0,52.760780966356116
1,2013-05-01,84,56,70.0,54,0.0,29.36,30.06,9.7,0,0,56.82433111207962
2,2013-05-01,85,63,74.0,52,0.0,29.43,30.06,8.0,0,0,46.1142280448166
1,2013-05-02,55,42,48.5,41,0.11,29.44,30.17,15.4,1,0,75.16166897345924
2,2013-05-02,71,42,56.5,39,0.0,29.51,30.17,16.1,0,0,51.80632847541069
1,2013-05-03,48,40,44.0,42,0.05,29.28,30.03,11.5,1,1,92.61395287966299
2,2013-05-03,50,40,45.0,41,0.02,29.34,30.03,11.2,1,0,85.77324706291893
1,2013-05-04,71,48,59.5,45,0.02,29.26,29.99,7.0,0,0,58.6132734777535
2,2013-05-04,72,49,60.5,44,0.0,29.32,29.99,7.6,0,0,54.44725062229963
1,2013-05-05,69,48,58.5,43,0.0,29.28,30.0,9.3,1,0,56.28022092896629
2,2013-05-05,70,49,59.5,41,0.0,29.34,30.0,8.6,0,0,50.27450787173785
1,2013-05-06,71,50,60.5,39,0.0,29.28,30.0,8.0,0,0,44.88546735920176
2,2013-05-06,70,51,60.5,37,0.0,29.34,30.0,7.5,0,0,41.4980723945491
1,2013-05-07,75,48,61.5,41,0.0,29.28,30.0,5.8,0,0,46.82480529527678
2,2013-05-07,76,49,62.5,39,0.0,29.35,30.01,6.3,0,0,41.81823998177197
1,2013-05-08,79,48,63.5,43,0.0,29.26,29.98,5.1,0,0,47.13455328616175
2,2013-05-08,77,46,61.5,42,0.0,29.33,29.99,4.4,0,0,48.66867456133354
1,2013-05-09,75,46,60.5,50,0.32,29.15,29.9,5.8,1,0,68.26435206683138
2,2013-05-09,76,50,63.0,49,0.63,29.23,29.9,5.5,1,1,60.203259900373716
1,2013-05-10,47,44,45.5,43,0.13,29.18,29.91,10.0,1,1,90.90258281710707
2,2013-05-10,50,44,47.0,41,0.04,29.25,29.91,10.8,1,1,79.51862524231537
1,2013-05-11,60,43,51.5,37,0.0,29.21,29.92,12.7,0,0,57.50183658546648
2,2013-05-11,62,44,53.0,36,0.0,29.28,29.94,11.1,0,1,52.30374082742932
1,2013-05-12,55,37,46.0,29,0.0,29.35,30.08,11.2,0,0,51.236605553981185
2,2013-05-12,55,38,46.5,28,0.0,29.42,30.1,9.6,0,0,48.258872233778845
1,2013-05-13,64,36,50.0,32,0.0,29.34,30.09,5.9,0,0,49.80566665796449
2,2013-05-13,61,38,49.5,31,0.0,29.42,30.11,6.3,0,0,48.73222857917733
1,2013-05-14,91,50,70.5,49,0.0,28.98,29.75,11.7,0,0,46.43900704088103
2,2013-05-14,90,57,73.5,47,0.0,29.07,29.76,11.5,0,0,38.920719055053446
1,2013-05-15,84,60,72.0,49,0.0,29.07,29.77,8.4,0,0,44.13262654104418
2,2013-05-15,83,62,72.5,47,0.0,29.14,29.76,9.5,0,0,40.255210142836816
1,2013-05-16,83,53,68.0,46,0.0,29.2,29.89,5.0,0,0,45.19252009376785
2,2013-05-16,81,57,69.0,44,0.0,29.26,29.89,5.3,0,0,40.4685455191401
1,2013-05-17,70,55,62.5,46,0.0,29.29,30.0,6.8,0,0,54.734963059253104
2,2013-05-17,73,58,65.5,47,0.0,29.36,29.99,6.1,0,0,51.17391359405574
1,2013-05-18,80,56,68.0,56,0.0,29.26,29.99,6.5,0,0,65.4522014127624
2,2013-05-18,79,59,69.0,55,0.0,29.33,29.99,7.0,0,1,60.98629282649291
1,2013-05-19,86,58,72.0,61,0.0,29.12,29.85,7.6,0,1,68.30702534158651
2,2013-05-19,87,62,74.5,60,0.0,29.18,29.85,8.1,0,1,60.59884410352133
1,2013-05-20,89,65,77.0,60,1.09,29.03,29.73,13.7,1,1,55.754184100364554
2,2013-05-20,92,65,78.5,59,1.25,29.1,29.73,14.4,1,1,51.196734795781396
1,2013-05-21,81,64,72.5,63,0.56,28.96,29.67,12.1,1,1,72.07691455751359
2,2013-05-21,82,65,73.5,62,0.2,29.03,29.68,12.8,1,0,67.27450301294982
1,2013-05-22,73,52,62.5,60,1.35,28.97,29.66,7.4,1,1,91.52374802589432
2,2013-05-22,73,56,64.5,59,0.65,29.03,29.66,9.3,1,1,82.32898277269078
1,2013-05-23,54,42,48.0,43,0.06,29.38,30.05,14.8,1,1,82.71958630420635
2,2013-05-23,56,43,49.5,40,0.12,29.44,30.05,18.1,1,1,69.65017777804316
1,2013-05-24,57,41,49.0,34,0.0,29.62,30.35,8.1,0,0,56.01787571301811
2,2013-05-24,57,42,49.5,33,0.0,29.7,30.36,9.0,0,0,52.824268426913754
1,2013-05-25,57,44,50.5,37,0.0,29.59,30.34,5.1,0,0,59.67131135869489
2,2013-05-25,57,46,51.5,36,0.0,29.67,30.35,3.7,0,0,55.2748066419708
1,2013-05-26,68,44,56.0,44,0.02,29.47,30.22,7.4,1,0,63.99019384935577
2,2013-05-26,67,46,56.5,43,0.0,29.54,30.23,5.7,1,0,60.482301955610076
1,2013-05-27,62,53,57.5,53,0.23,29.21,29.97,9.1,1,1,84.90783736959429
2,2013-05-27,65,56,60.5,54,0.19,29.28,29.97,8.3,1,1,79.11341458481695
1,2013-05-28,76,56,66.0,64,0.2,29.06,29.78,10.2,1,1,93.26417926645027
2,2013-05-28,76,59,67.5,63,2.2,29.13,29.79,10.3,1,1,85.4927828539345
1,2013-05-29,84,64,74.0,64,0.01,29.16,29.88,8.7,0,0,70.97355316986994
2,2013-05-29,85,65,75.0,62,0.02,29.23,29.88,9.2,1,0,63.97388267125127
1,2013-05-30,83,64,73.5,66,0.51,29.13,29.85,14.6,1,0,77.38903549312181
2,2013-05-30,84,65,74.5,64,0.09,29.22,29.85,13.9,1,0,69.79333764016464
1,2013-05-31,77,64,70.5,65,0.3,29.05,29.79,12.1,1,1,82.73265703885686
2,2013-05-31,78,65,71.5,64,0.23,29.13,29.79,12.7,1,1,77.22147249386268
1,2013-06-01,76,63,69.5,62,0.56,28.98,29.69,13.0,1,1,77.05214476064165
2,2013-06-01,76,63,69.5,61,0.44,29.05,29.69,11.9,0,0,74.3729116371666
1,2013-06-02,63,43,53.0,50,0.01,29.24,29.93,6.2,1,1,89.50623386251254
2,2013-06-02,63,47,55.0,48,0.01,29.31,29.93,7.7,1,1,77.2062220448719
1,2013-06-03,68,43,55.5,43,0.0,29.34,30.06,4.8,0,0,62.714237941215366
2,2013-06-03,68,43,55.5,40,0.0,29.41,30.07,4.0,0,0,55.852810484692206
1,2013-06-04,72,50,61.0,45,0.0,29.39,30.11,6.1,0,0,55.56704689274591
2,2013-06-04,72,50,61.0,44,0.0,29.46,30.12,6.9,0,0,53.489222585624475
1,2013-06-05,73,54,63.5,49,0.01,29.24,30.0,8.2,1,0,59.1551033499263
2,2013-06-05,76,56,66.0,46,0.0,29.33,29.99,8.3,1,0,48.42797148268488
1,2013-06-06,64,52,58.0,50,0.15,29.18,29.91,9.1,1,0,74.64339585388701
2,2013-06-06,65,54,59.5,48,0.06,29.23,29.9,9.6,1,0,65.64654688559479
1,2013-06-07,68,52,60.0,45,0.0,29.2,29.92,9.9,0,0,57.57755086357302
2,2013-06-07,68,54,61.0,44,0.0,29.26,29.92,9.2,0,0,53.489222585624475
1,2013-06-08,74,49,61.5,43,0.0,29.25,29.96,5.4,0,0,50.57645579028369
2,2013-06-08,74,50,62.0,42,0.0,29.31,29.96,5.6,0,0,47.81594672124952
1,2013-06-09,80,55,67.5,55,0.01,29.15,29.88,8.9,1,0,64.21492576200842
2,2013-06-09,83,58,70.5,53,0.01,29.22,29.88,8.4,1,0,53.8541955546727
1,2013-06-10,76,60,68.0,63,0.26,29.08,29.79,4.3,1,1,84.03221129472287
2,2013-06-10,75,61,68.0,61,0.85,29.14,29.78,4.4,1,1,78.30173731848878
1,2013-06-11,83,60,71.5,62,0.0,29.13,29.85,4.5,1,1,71.97708762499678
2,2013-06-11,84,60,72.0,61,0.24,29.21,29.85,4.1,1,1,68.30702534158651
1,2013-06-12,86,63,74.5,64,0.75,29.0,29.74,8.0,1,1,69.79333764016464
2,2013-06-12,87,64,75.5,64,0.25,29.08,29.74,5.8,1,1,67.49850482102293
1,2013-06-13,73,58,65.5,54,0.0,29.23,29.92,12.2,0,1,66.35731231814363
2,2013-06-13,72,59,65.5,53,0.0,29.29,29.91,13.2,0,1,63.97044130493158
1,2013-06-14,78,56,67.0,51,0.0,29.34,30.05,7.9,0,0,56.41023806472434
2,2013-06-14,76,57,66.5,50,0.0,29.4,30.04,7.8,0,0,55.303698043876906
1,2013-06-15,80,58,69.0,62,0.17,29.21,29.95,7.7,1,1,78.38288740087917
2,2013-06-15,81,61,71.0,60,0.12,29.28,29.95,7.2,1,0,68.19661499378506
1,2013-06-16,86,69,77.5,62,0.0,29.16,29.88,9.2,0,0,58.86955956187574
2,2013-06-16,83,69,76.0,62,0.0,29.23,29.87,9.5,0,0,61.87468709772934
1,2013-06-17,88,59,73.5,55,0.03,29.18,29.89,8.1,0,0,52.34334529578098
2,2013-06-17,88,62,75.0,56,0.1,29.24,29.88,8.4,0,0,51.61615166182241
1,2013-06-18,71,56,63.5,52,0.0,29.31,30.01,11.6,0,1,66.12260678743014
2,2013-06-18,70,57,63.5,52,0.01,29.36,30.0,12.4,1,1,66.12260678743014
1,2013-06-19,75,53,64.0,46,0.0,29.39,30.1,6.9,0,0,51.92558586113648
2,2013-06-19,75,57,66.0,46,0.0,29.44,30.09,7.2,0,0,48.42797148268488
1,2013-06-20,86,56,71.0,58,0.0,29.38,30.1,5.9,0,0,63.48799386001066
2,2013-06-20,86,62,74.0,57,0.0,29.45,30.1,7.2,0,0,55.34004418727664
1,2013-06-21,82,68,75.0,65,0.79,29.34,30.04,9.5,1,1,71.07571072806151
2,2013-06-21,85,70,77.5,63,0.11,29.39,30.04,9.6,0,0,60.98109701730182
1,2013-06-22,80,67,73.5,67,0.04,29.3,30.01,8.4,1,0,80.11724687474988
2,2013-06-22,83,70,76.5,65,0.0,29.37,30.0,7.8,0,0,67.60972653143484
1,2013-06-23,87,66,76.5,68,0.84,29.26,29.97,11.5,1,0,75.0152104143298
2,2013-06-23,89,69,79.0,66,0.0,29.34,29.97,9.5,0,0,64.45122207118804
1,2013-06-24,89,67,78.0,67,0.18,29.25,29.95,10.0,0,1,68.9586355825529
2,2013-06-24,86,68,77.0,65,0.14,29.3,29.96,11.0,0,1,66.49695902904085
1,2013-06-25,85,67,76.0,69,0.03,29.13,29.86,6.9,0,0,78.93902502121315
2,2013-06-25,87,70,78.5,67,0.0,29.21,29.85,8.6,1,0,67.83062517530321
1,2013-06-26,80,66,73.0,67,1.48,29.05,29.76,7.4,1,1,81.4777451389265
2,2013-06-26,81,68,74.5,65,0.19,29.11,29.75,9.0,1,0,72.2750932253844
1,2013-06-27,90,64,77.0,67,0.92,29.01,29.73,7.2,0,1,71.27854110531861
2,2013-06-27,91,66,78.5,65,0.59,29.08,29.71,6.8,0,1,63.28033982249677
1,2013-06-28,83,67,75.0,61,0.0,28.91,29.63,10.9,1,0,61.74940279437605
2,2013-06-28,83,68,75.5,60,0.16,28.97,29.62,9.8,1,0,58.606329904418416
1,2013-06-29,72,64,68.0,59,0.0,28.97,29.66,12.3,0,1,72.91775824653783
2,2013-06-29,72,64,68.0,59,0.0,29.03,29.65,12.0,1,0,72.91775824653783
1,2013-06-30,77,62,69.5,52,0.0,29.2,29.88,13.9,0,0,53.71145725946654
2,2013-06-30,76,64,70.0,52,0.0,29.25,29.86,14.2,0,0,52.80147113979146
1,2013-07-01,75,59,67.0,51,0.0,29.31,30.03,12.3,0,0,56.41023806472434
2,2013-07-01,75,61,68.0,50,0.0,29.37,30.01,13.6,0,0,52.51165450423614
1,2013-07-02,68,60,64.0,52,0.0,29.33,30.05,11.2,0,0,64.97381909913064
2,2013-07-02,68,62,65.0,53,0.0,29.39,30.04,12.3,1,0,65.0942414787659
1,2013-07-03,72,59,65.5,60,0.02,29.32,30.04,5.3,1,1,82.39720036761368
2,2013-07-03,74,62,68.0,60,0.07,29.38,30.03,4.2,1,0,75.56758222782685
1,2013-07-04,83,56,69.5,61,0.0,29.34,30.05,5.1,0,1,74.3729116371666
2,2013-07-04,83,61,72.0,59,0.0,29.41,30.05,7.7,0,1,63.61027648899768
1,2013-07-05,86,60,73.0,61,0.0,29.33,30.04,4.8,0,0,66.03794268369873
2,2013-07-05,87,63,75.0,60,0.0,29.39,30.03,5.9,0,0,59.593225297204334
1,2013-07-06,83,65,74.0,65,0.0,29.29,30.01,4.5,0,0,73.49727560438572
2,2013-07-06,82,71,76.5,63,0.0,29.36,30.0,5.9,0,0,63.036940118550575
1,2013-07-07,88,70,79.0,67,0.0,29.26,29.97,6.8,0,0,66.72333408930567
2,2013-07-07,89,70,79.5,66,0.0,29.33,29.96,8.2,0,0,63.401245573844136
1,2013-07-08,86,70,78.0,71,0.5,29.24,29.95,8.4,1,1,79.09417564153422
2,2013-07-08,87,71,79.0,70,0.84,29.31,29.95,10.5,1,1,73.96706755032609
1,2013-07-09,85,73,79.0,74,0.0,29.19,29.91,7.3,0,1,84.69338310852518
2,2013-07-09,85,75,80.0,72,0.01,29.26,29.91,9.3,1,1,76.61518165278144
1,2013-07-10,85,66,75.5,65,0.0,29.2,29.89,8.3,0,0,69.89865929131373
2,2013-07-10,87,66,76.5,65,0.0,29.26,29.88,8.0,0,0,67.60972653143484
1,2013-07-11,81,64,72.5,54,0.0,29.36,30.06,7.4,0,0,52.19900852357342
2,2013-07-11,80,63,71.5,52,0.0,29.42,30.05,7.5,0,0,50.17373984384725
1,2013-07-12,83,58,70.5,53,0.0,29.38,30.1,4.8,0,0,53.8541955546727
2,2013-07-12,82,60,71.0,54,0.0,29.44,30.09,5.4,0,0,54.92109027968242
1,2013-07-13,84,62,73.0,59,0.0,29.41,30.12,7.5,0,0,61.497214552500836
2,2013-07-13,83,67,75.0,58,0.0,29.47,30.11,7.1,0,0,55.478623420120435
1,2013-07-14,88,72,80.0,66,0.0,29.47,30.17,7.6,0,0,62.370480849121655
2,2013-07-14,88,73,80.5,66,0.0,29.52,30.16,8.5,0,0,61.358540104975724
1,2013-07-15,89,71,80.0,71,0.09,29.52,30.23,5.1,0,0,74.05962679431985
2,2013-07-15,91,75,83.0,71,0.02,29.57,30.21,6.2,0,0,67.16992386077122
1,2013-07-16,92,73,82.5,72,0.0,29.54,30.25,6.8,0,0,70.6219656059212
2,2013-07-16,93,77,85.0,70,0.01,29.61,30.24,7.3,0,0,60.869016196577064
1,2013-07-17,94,76,85.0,72,0.0,29.51,30.23,6.9,0,0,65.15155430304023
2,2013-07-17,95,77,86.0,70,0.0,29.57,30.21,7.1,0,0,58.95081993498297
1,2013-07-18,95,77,86.0,72,0.0,29.31,30.05,8.1,0,0,63.09840024026495
2,2013-07-18,96,79,87.5,71,0.0,29.38,30.04,9.4,1,0,58.14749247651436
1,2013-07-19,96,71,83.5,70,0.58,29.1,29.83,14.0,1,1,63.87963138992727
2,2013-07-19,97,75,86.0,69,0.0,29.17,29.82,13.9,1,0,56.96818874823267
1,2013-07-20,89,71,80.0,64,0.06,29.17,29.86,7.5,0,0,58.16931706847186
2,2013-07-20,88,72,80.0,63,0.01,29.23,29.85,7.2,1,0,56.1635566720445
1,2013-07-21,88,68,78.0,65,0.01,29.18,29.89,6.7,0,0,64.33267984899061
2,2013-07-21,89,72,80.5,63,0.0,29.24,29.88,7.9,0,0,55.252321251716786
1,2013-07-22,87,71,79.0,66,0.0,29.07,29.78,7.4,1,0,64.45122207118804
2,2013-07-22,90,72,81.0,64,0.0,29.14,29.77,7.4,0,0,56.298962921134255
1,2013-07-23,78,63,70.5,60,0.03,29.15,29.83,11.0,0,0,69.36695841447835
2,2013-07-23,80,65,72.5,58,0.0,29.21,29.81,11.4,0,0,60.34130633180935
1,2013-07-24,72,60,66.0,51,0.0,29.31,30.01,8.1,0,0,58.39887964098753
2,2013-07-24,73,62,67.5,48,0.0,29.38,30.01,10.5,0,0,49.577918169765866
1,2013-07-25,81,57,69.0,54,0.0,29.33,30.05,5.1,0,0,58.80195570405912
2,2013-07-25,81,58,69.5,52,0.0,29.39,30.05,3.9,0,0,53.71145725946654
1,2013-07-26,70,62,66.0,61,0.39,29.21,29.94,8.5,1,1,83.90756465974071
2,2013-07-26,74,65,69.5,58,0.01,29.28,29.94,10.2,1,0,66.82018887075051
1,2013-07-27,65,55,60.0,51,0.0,29.17,29.9,10.6,0,0,72.11726864156499
2,2013-07-27,68,57,62.5,49,0.0,29.23,29.89,11.3,0,0,61.27228404028173
1,2013-07-28,69,54,61.5,50,0.0,29.23,29.93,9.1,1,0,65.88569265998274
2,2013-07-28,71,55,63.0,47,0.0,29.3,29.94,9.8,1,0,55.85035151680261
1,2013-07-29,76,57,66.5,55,0.0,29.41,30.11,7.0,0,0,66.47384401281147
2,2013-07-29,76,58,67.0,53,0.0,29.47,30.1,7.7,0,0,60.72752109564434
1,2013-07-30,74,57,65.5,59,0.04,29.39,30.12,4.7,1,0,79.50789160467195
2,2013-07-30,74,61,67.5,56,0.0,29.46,30.12,6.0,1,0,66.58983211887326
1,2013-07-31,75,62,68.5,64,0.5,29.26,30.0,4.4,1,1,85.5494564269797
2,2013-07-31,75,64,69.5,63,0.18,29.33,29.99,4.2,1,1,79.81585644616904
1,2013-08-01,81,61,71.0,57,0.0,29.23,29.95,7.8,0,0,61.24285092838859
2,2013-08-01,82,61,71.5,54,0.0,29.29,29.95,7.1,0,0,53.99639715472857
1,2013-08-02,84,62,73.0,63,0.63,29.15,29.87,8.2,1,1,70.87089690607739
2,2013-08-02,86,65,75.5,62,0.41,29.23,29.87,7.7,1,0,62.91444127078982
1,2013-08-03,81,64,72.5,55,0.0,29.33,30.03,6.8,0,0,54.138063623137214
2,2013-08-03,79,66,72.5,54,0.0,29.39,30.02,8.4,0,0,52.19900852357342
1,2013-08-04,75,60,67.5,56,0.0,29.42,30.14,7.8,1,0,66.58983211887326
2,2013-08-04,74,60,67.0,55,0.0,29.49,30.13,6.9,1,0,65.33342986387333
1,2013-08-05,75,58,66.5,59,0.07,29.23,29.98,7.6,1,0,76.79479388290136
2,2013-08-05,76,63,69.5,56,0.02,29.29,29.98,7.9,0,0,62.16810710507693
1,2013-08-06,83,67,75.0,68,0.04,29.13,29.86,8.0,0,0,78.86083362775612
2,2013-08-06,85,68,76.5,65,0.0,29.21,29.85,9.4,0,0,67.60972653143484
1,2013-08-07,89,67,78.0,68,0.0,29.14,29.83,9.9,0,0,71.37921957347292
2,2013-08-07,91,70,80.5,67,0.01,29.2,29.82,10.5,0,1,63.52162517778757
1,2013-08-08,78,65,71.5,56,0.0,29.26,29.98,9.3,0,0,58.07339051343292
2,2013-08-08,79,69,74.0,55,0.0,29.33,29.96,10.8,0,0,51.47113160447879
1,2013-08-09,82,59,70.5,60,0.0,29.28,29.98,5.3,0,0,69.36695841447835
2,2013-08-09,84,62,73.0,58,0.0,29.34,29.97,5.6,0,0,59.331653227294
1,2013-08-10,81,64,72.5,57,0.0,29.28,30.08,6.5,0,0,58.20744055406212
2,2013-08-10,81,68,74.5,55,0.0,29.28,30.07,7.4,0,0,50.61522083014122
1,2013-08-11,81,60,70.5,61,0.01,29.35,30.07,3.0,1,0,71.87676509190885
2,2013-08-11,84,63,73.5,57,0.0,29.42,30.06,5.4,0,0,56.27781926065797
1,2013-08-12,82,67,74.5,65,0.27,29.21,29.93,7.5,1,0,72.2750932253844
2,2013-08-12,85,69,77.0,63,0.66,29.27,29.92,7.7,1,0,61.99943468829765
1,2013-08-13,70,58,64.0,52,0.0,29.37,30.07,9.6,0,0,64.97381909913064
2,2013-08-13,71,62,66.5,50,0.0,29.42,30.06,11.9,0,0,55.303698043876906
1,2013-08-14,72,56,64.0,50,0.0,29.44,30.16,7.1,0,0,60.33517093121935
2,2013-08-14,71,58,64.5,49,0.0,29.52,30.16,7.0,0,0,57.11961102448079
1,2013-08-15,75,55,65.0,53,0.0,29.4,30.13,4.9,0,0,65.0942414787659
2,2013-08-15,74,57,65.5,50,0.0,29.47,30.13,5.0,0,0,57.25753279727338
1,2013-08-16,82,55,68.5,52,0.0,29.44,30.15,5.2,0,0,55.58474905915537
2,2013-08-16,82,58,70.0,51,0.0,29.5,30.14,5.8,0,0,50.88587779810227
1,2013-08-17,81,57,69.0,56,0.0,29.47,30.19,6.4,0,0,63.24179235088773
2,2013-08-17,79,60,69.5,55,0.0,29.53,30.18,6.3,0,0,59.950900242405545
1,2013-08-18,81,59,70.0,57,0.0,29.41,30.14,4.8,0,0,63.365166672408776
2,2013-08-18,81,62,71.5,57,0.0,29.48,30.13,4.8,0,0,60.21171984709242
1,2013-08-19,85,57,71.0,60,0.0,29.34,30.07,5.3,0,0,68.19661499378506
2,2013-08-19,86,63,74.5,58,0.0,29.41,30.06,4.6,0,1,56.41480948458688
1,2013-08-20,88,66,77.0,62,0.0,29.34,30.06,8.0,0,0,59.85263617264551
2,2013-08-20,88,68,78.0,61,0.0,29.41,30.05,7.5,0,0,55.89116901040809
1,2013-08-21,90,68,79.0,65,0.01,29.3,30.02,9.0,1,0,62.247329201951004
2,2013-08-21,91,70,80.5,64,0.05,29.37,30.02,9.3,1,0,57.225538838781354
1,2013-08-22,78,68,73.0,67,0.23,29.36,30.05,7.0,1,0,81.4777451389265
2,2013-08-22,78,67,72.5,66,0.36,29.42,30.05,7.0,1,0,80.04250594960644
1,2013-08-23,82,62,72.0,55,0.0,29.43,30.14,6.8,0,1,55.06127932824511
2,2013-08-23,81,64,72.5,55,0.0,29.49,30.13,8.0,0,1,54.138063623137214
1,2013-08-24,86,60,73.0,59,0.0,29.49,30.2,6.1,0,0,61.497214552500836
2,2013-08-24,86,64,75.0,56,0.0,29.55,30.2,5.9,0,0,51.61615166182241
1,2013-08-25,89,65,77.0,62,0.0,29.46,30.18,9.6,0,0,59.85263617264551
2,2013-08-25,89,68,78.5,60,0.0,29.52,30.17,10.1,0,0,53.057218975326194
1,2013-08-26,92,70,81.0,68,0.0,29.34,30.06,9.4,0,0,64.68673636674298
2,2013-08-26,92,70,81.0,66,0.0,29.41,30.06,9.5,0,0,60.365044075809024
1,2013-08-27,96,77,86.5,70,0.0,29.18,29.9,12.0,0,0,58.01733798678418
2,2013-08-27,96,77,86.5,68,0.0,29.24,29.89,12.7,0,0,54.17267379996321
1,2013-08-28,83,71,77.0,69,0.0,29.26,29.95,9.3,0,0,76.35931535226167
2,2013-08-28,83,71,77.0,67,0.0,29.32,29.94,8.7,0,1,71.27854110531861
1,2013-08-29,89,66,77.5,64,0.0,29.29,30.01,4.7,0,1,63.158905485562165
2,2013-08-29,87,69,78.0,65,0.0,29.36,30.0,4.6,0,1,64.33267984899061
1,2013-08-30,96,67,81.5,68,0.36,29.13,29.86,8.3,0,1,63.64148106608333
2,2013-08-30,96,69,82.5,67,0.47,29.21,29.85,7.8,1,0,59.518316779623795
1,2013-08-31,78,71,74.5,67,0.07,29.1,29.82,7.2,1,0,77.47216231506823
2,2013-08-31,77,70,73.5,66,0.96,29.16,29.81,7.0,1,1,77.38903549312181
1,2013-09-01,85,65,75.0,67,0.14,29.05,29.76,5.2,1,0,76.18653608667044
2,2013-09-01,84,68,76.0,66,0.02,29.11,29.75,5.8,0,0,71.1773724290501
1,2013-09-02,79,60,69.5,61,0.0,29.21,29.9,9.2,0,0,74.3729116371666
2,2013-09-02,77,62,69.5,60,0.0,29.27,29.89,8.7,0,0,71.77594403563046
1,2013-09-03,77,57,67.0,54,0.0,29.32,30.02,5.8,0,0,62.99339197054547
2,2013-09-03,76,58,67.0,54,0.0,29.39,30.02,4.6,0,0,62.99339197054547
1,2013-09-04,84,59,71.5,57,0.0,29.37,30.08,7.0,0,0,60.21171984709242
2,2013-09-04,84,59,71.5,55,0.0,29.44,30.08,6.8,0,0,56.00222048782242
1,2013-09-05,74,59,66.5,54,0.0,29.49,30.2,9.2,0,0,64.09296007285535
2,2013-09-05,74,65,69.5,53,0.0,29.55,30.19,9.9,0,0,55.72445173564492
1,2013-09-06,86,57,71.5,58,0.0,29.38,30.11,6.0,0,0,62.41906184973005
2,2013-09-06,85,62,73.5,55,0.0,29.44,30.11,6.0,0,0,52.34334529578098
1,2013-09-07,88,65,76.5,62,0.01,29.21,29.94,6.9,0,0,60.85421683795749
2,2013-09-07,87,68,77.5,61,0.0,29.28,29.94,7.7,0,0,56.822565614691925
1,2013-09-08,77,71,74.0,66,0.0,29.26,29.98,11.9,0,0,76.09947755729742
2,2013-09-08,78,71,74.5,65,0.0,29.33,29.96,12.0,0,0,72.2750932253844
1,2013-09-09,94,68,81.0,70,0.0,29.15,29.86,10.1,0,0,69.27758930469994
2,2013-09-09,94,69,81.5,68,0.0,29.22,29.86,9.2,0,1,63.64148106608333
1,2013-09-10,95,77,86.0,64,0.0,29.25,29.95,12.5,0,0,47.90683479318049
2,2013-09-10,96,78,87.0,63,0.0,29.32,29.94,12.5,0,0,44.80309996547721
1,2013-09-11,91,75,83.0,66,0.0,29.28,29.98,7.5,0,0,56.568209038240894
2,2013-09-11,92,75,83.5,66,0.0,29.34,29.97,6.9,0,0,55.661532150596734
1,2013-09-12,82,62,72.0,59,0.0,29.28,29.98,9.4,1,0,63.61027648899768
2,2013-09-12,83,63,73.0,58,0.06,29.34,29.97,9.8,0,0,59.331653227294
1,2013-09-13,67,52,59.5,45,0.0,29.41,30.13,11.5,0,0,58.6132734777535
2,2013-09-13,67,54,60.5,45,0.0,29.47,30.12,13.5,0,0,56.562290163542684
1,2013-09-14,72,47,59.5,43,0.0,29.36,30.1,5.9,0,0,54.30255200676086
2,2013-09-14,72,51,61.5,41,0.0,29.44,30.11,6.3,0,0,46.82480529527678
1,2013-09-15,62,56,59.0,52,0.65,29.34,30.06,5.4,1,1,77.55150691172038
2,2013-09-15,62,58,60.0,51,0.24,29.41,30.06,5.1,1,1,72.11726864156499
