Date,AddressNumberAndStreet,Species,WnvPresent,NumMosquitos,NumEntries,AvgMosquitos,Trap,Address,Block,Street,Latitude,Longitude,AddressAccuracy,Overall Latitude,Overall Longitude,Station,Tmax,Tmin,Tavg,DewPoint,Heat,Cool,CodeSum,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Date_Sprayed
2011-08-19,"8900  S MUSKEGON AVE, Chicago, IL",CULEX PIPIENS/RESTUANS,0,1,1,1.0,T099,"8900 South Muskegon Avenue, Chicago, IL 60617, USA",89, S MUSKEGON AVE,41.733643,-87.55551,8,41.734,-87.556,2,86,67,76.0,62,0.0,11.0, ,0.00,29.23,29.87,4.7,13,5.8,
2011-08-19,"8900  S CARPENTER ST, Chicago, IL",CULEX PIPIENS/RESTUANS,0,3,1,3.0,T159,"8900 South Carpenter Street, Chicago, IL 60620, USA",89, S CARPENTER ST,41.732984,-87.649642,8,41.733,-87.65,2,86,67,76.0,62,0.0,11.0, ,0.00,29.23,29.87,4.7,13,5.8,
2011-08-19,"8200  S KOSTNER AVE, Chicago, IL",CULEX RESTUANS,0,5,1,5.0,T225,"8200 South Kostner Avenue, Chicago, IL 60652, USA",82, S KOSTNER AVE,41.743402,-87.731435,8,41.743,-87.731,2,86,67,76.0,62,0.0,11.0, ,0.00,29.23,29.87,4.7,13,5.8,
2011-08-19,"8200  S KOSTNER AVE, Chicago, IL",CULEX PIPIENS/RESTUANS,0,1,1,1.0,T225,"8200 South Kostner Avenue, Chicago, IL 60652, USA",82, S KOSTNER AVE,41.743402,-87.731435,8,41.743,-87.731,2,86,67,76.0,62,0.0,11.0, ,0.00,29.23,29.87,4.7,13,5.8,
2011-08-19,"8200  S KOSTNER AVE, Chicago, IL",CULEX PIPIENS,0,1,1,1.0,T225,"8200 South Kostner Avenue, Chicago, IL 60652, USA",82, S KOSTNER AVE,41.743402,-87.731435,8,41.743,-87.731,2,86,67,76.0,62,0.0,11.0, ,0.00,29.23,29.87,4.7,13,5.8,
2011-08-19,"7900  S CHICAGO AVE, Chicago, IL",CULEX PIPIENS,0,1,1,1.0,T083,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",79, S CHICAGO AVE,41.754292,-87.590773,9,41.754,-87.591,2,86,67,76.0,62,0.0,11.0, ,0.00,29.23,29.87,4.7,13,5.8,
2011-08-19,"9000  W GARFIELD BLVD, Chicago, IL",CULEX PIPIENS/RESTUANS,0,8,1,8.0,T226,"West Garfield Boulevard, Chicago, IL, USA",90, W GARFIELD BLVD,41.793818,-87.654234,5,41.794,-87.654,2,86,67,76.0,62,0.0,11.0, ,0.00,29.23,29.87,4.7,13,5.8,
2011-08-19,"7100  S SOUTH SHORE DR, Chicago, IL",CULEX PIPIENS/RESTUANS,0,3,1,3.0,T079,"7100 South South Shore Drive, Chicago, IL 60649, USA",71, S SOUTH SHORE DR,41.766202,-87.562889,9,41.766,-87.563,2,86,67,76.0,62,0.0,11.0, ,0.00,29.23,29.87,4.7,13,5.8,
2011-08-19,"7100  N HARLEM AVE, Chicago, IL",CULEX PIPIENS/RESTUANS,0,1,1,1.0,T233,"7100 North Harlem Avenue, Chicago, IL 60631, USA",71, N HARLEM AVE,42.009876,-87.807277,9,42.01,-87.807,1,87,64,76.0,63,0.0,11.0, ,0.00,29.18,29.89,3.3,14,5.2,
2011-08-19,"5800  N PULASKI RD, Chicago, IL",CULEX RESTUANS,0,1,1,1.0,T027,"5800 North Pulaski Road, Chicago, IL 60646, USA",58, N PULASKI RD,41.984809,-87.728492,8,41.985,-87.728,1,87,64,76.0,63,0.0,11.0, ,0.00,29.18,29.89,3.3,14,5.2,
2011-08-19,"7000   W ARMITAGE AVENUE, Chicago, IL",CULEX RESTUANS,0,5,1,5.0,T151,"7000 West Armitage Avenue, Chicago, IL 60707, USA",70,  W ARMITAGE AVENUE,41.916265,-87.800515,8,41.916,-87.801,1,87,64,76.0,63,0.0,11.0, ,0.00,29.18,29.89,3.3,14,5.2,
2011-08-19,"6700  S KEDZIE AVE, Chicago, IL",CULEX PIPIENS,0,1,1,1.0,T066,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",67, S KEDZIE AVE,41.77166,-87.703047,8,41.772,-87.703,2,86,67,76.0,62,0.0,11.0, ,0.00,29.23,29.87,4.7,13,5.8,
2011-08-19,"6400  S STONY ISLAND AVE, Chicago, IL",CULEX RESTUANS,0,2,1,2.0,T077,"6400 South Stony Island Avenue, Chicago, IL 60637, USA",64, S STONY ISLAND AVE,41.778748,-87.586427,8,41.779,-87.586,2,86,67,76.0,62,0.0,11.0, ,0.00,29.23,29.87,4.7,13,5.8,
2011-08-19,"6400  S STONY ISLAND AVE, Chicago, IL",CULEX PIPIENS/RESTUANS,0,1,1,1.0,T077,"6400 South Stony Island Avenue, Chicago, IL 60637, USA",64, S STONY ISLAND AVE,41.778748,-87.586427,8,41.779,-87.586,2,86,67,76.0,62,0.0,11.0, ,0.00,29.23,29.87,4.7,13,5.8,
2011-08-19,"6300  W 64TH ST, Chicago, IL",CULEX TERRITANS,0,1,1,1.0,T155,"6300 West 64th Street, Chicago, IL 60638, USA",63, W 64TH ST,41.776156,-87.778927,9,41.776,-87.779,2,86,67,76.0,62,0.0,11.0, ,0.00,29.23,29.87,4.7,13,5.8,
2011-08-19,"6300  W 64TH ST, Chicago, IL",CULEX PIPIENS/RESTUANS,0,7,1,7.0,T155,"6300 West 64th Street, Chicago, IL 60638, USA",63, W 64TH ST,41.776156,-87.778927,9,41.776,-87.779,2,86,67,76.0,62,0.0,11.0, ,0.00,29.23,29.87,4.7,13,5.8,
2011-08-19,"6200  N MCCLELLAN AVE, Chicago, IL",CULEX RESTUANS,0,2,1,2.0,T236,"6200 North Mcclellan Avenue, Chicago, IL 60646, USA",62, N MCCLELLAN AVE,41.994679,-87.770899,8,41.995,-87.771,1,87,64,76.0,63,0.0,11.0, ,0.00,29.18,29.89,3.3,14,5.2,
2011-08-19,"6200  N MCCLELLAN AVE, Chicago, IL",CULEX PIPIENS/RESTUANS,0,8,1,8.0,T236,"6200 North Mcclellan Avenue, Chicago, IL 60646, USA",62, N MCCLELLAN AVE,41.994679,-87.770899,8,41.995,-87.771,1,87,64,76.0,63,0.0,11.0, ,0.00,29.18,29.89,3.3,14,5.2,
2011-08-19,"6100  W FULLERTON AVE, Chicago, IL",CULEX PIPIENS/RESTUANS,0,2,1,2.0,T013,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",61, W FULLERTON AVE,41.923738,-87.785288,9,41.924,-87.785,1,87,64,76.0,63,0.0,11.0, ,0.00,29.18,29.89,3.3,14,5.2,
2011-08-19,"6100  N LEMONT AVE, Chicago, IL",CULEX PIPIENS/RESTUANS,0,1,1,1.0,T012,"6100 North Lemont Avenue, Chicago, IL 60646, USA",61, N LEMONT AVE,41.991429,-87.747113,8,41.991,-87.747,1,87,64,76.0,63,0.0,11.0, ,0.00,29.18,29.89,3.3,14,5.2,
2011-08-19,"6000  W MONTROSE DR, Chicago, IL",CULEX PIPIENS/RESTUANS,0,2,1,2.0,T017,"6000 West Montrose Avenue, Chicago, IL 60634, USA",60, W MONTROSE DR,41.960616,-87.777189,9,41.961,-87.777,1,87,64,76.0,63,0.0,11.0, ,0.00,29.18,29.89,3.3,14,5.2,
2011-08-19,"5800  N WESTERN AVE, Chicago, IL",CULEX PIPIENS/RESTUANS,1,4,1,4.0,T028,"5800 North Western Avenue, Chicago, IL 60659, USA",58, N WESTERN AVE,41.986921,-87.689778,9,41.987,-87.69,1,87,64,76.0,63,0.0,11.0, ,0.00,29.18,29.89,3.3,14,5.2,
2011-08-19,"7000   W ARMITAGE AVENUE, Chicago, IL",CULEX PIPIENS/RESTUANS,0,13,1,13.0,T151,"7000 West Armitage Avenue, Chicago, IL 60707, USA",70,  W ARMITAGE AVENUE,41.916265,-87.800515,8,41.916,-87.801,1,87,64,76.0,63,0.0,11.0, ,0.00,29.18,29.89,3.3,14,5.2,
2011-08-19,"4000  E 130TH ST, Chicago, IL",CULEX RESTUANS,0,5,1,5.0,T221,"4000 East 130th Street, Chicago, IL 60633, USA",40, E 130TH ST,41.659112,-87.538693,8,41.659,-87.539,2,86,67,76.0,62,0.0,11.0, ,0.00,29.23,29.87,4.7,13,5.8,
2011-08-19,"7700  S EBERHART AVE, Chicago, IL",CULEX PIPIENS/RESTUANS,0,4,1,4.0,T080,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",77, S EBERHART AVE,41.754676,-87.612922,9,41.755,-87.613,2,86,67,76.0,62,0.0,11.0, ,0.00,29.23,29.87,4.7,13,5.8,
2011-08-19,"3900  S ASHLAND AVE, Chicago, IL",CULEX PIPIENS/RESTUANS,0,1,1,1.0,T074,"3900 South Ashland Avenue, Chicago, IL 60609, USA",39, S ASHLAND AVE,41.822536,-87.666343,9,41.823,-87.666,2,86,67,76.0,62,0.0,11.0, ,0.00,29.23,29.87,4.7,13,5.8,
2011-08-19,"1200  S DOTY AVE, Chicago, IL",CULEX PIPIENS/RESTUANS,0,2,1,2.0,T115,"South Doty Avenue, Chicago, IL, USA",12, S DOTY AVE,41.673408,-87.599862,5,41.673,-87.6,2,86,67,76.0,62,0.0,11.0, ,0.00,29.23,29.87,4.7,13,5.8,
2011-08-19,"1200  S DOTY AVE, Chicago, IL",CULEX PIPIENS,0,1,1,1.0,T115,"South Doty Avenue, Chicago, IL, USA",12, S DOTY AVE,41.673408,-87.599862,5,41.673,-87.6,2,86,67,76.0,62,0.0,11.0, ,0.00,29.23,29.87,4.7,13,5.8,
2011-08-19,"1100  W ROOSEVELT, Chicago, IL",CULEX RESTUANS,0,6,1,6.0,T048,"1100 Roosevelt Road, Chicago, IL 60608, USA",11, W ROOSEVELT,41.867108,-87.654224,8,41.867,-87.654,2,86,67,76.0,62,0.0,11.0, ,0.00,29.23,29.87,4.7,13,5.8,
2011-08-19,"1100  W ROOSEVELT, Chicago, IL",CULEX PIPIENS,0,1,1,1.0,T048,"1100 Roosevelt Road, Chicago, IL 60608, USA",11, W ROOSEVELT,41.867108,-87.654224,8,41.867,-87.654,2,86,67,76.0,62,0.0,11.0, ,0.00,29.23,29.87,4.7,13,5.8,
2011-08-19,"1100  W CHICAGO, Chicago, IL",CULEX PIPIENS/RESTUANS,0,1,1,1.0,T049,"1100 West Chicago Avenue, Chicago, IL 60642, USA",11, W CHICAGO,41.896282,-87.655232,8,41.896,-87.655,2,86,67,76.0,62,0.0,11.0, ,0.00,29.23,29.87,4.7,13,5.8,
2011-08-19,"1100  S CALIFORNIA, Chicago, IL",CULEX RESTUANS,0,4,1,4.0,T047,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,41.868142,-87.696269,9,41.868,-87.696,2,86,67,76.0,62,0.0,11.0, ,0.00,29.23,29.87,4.7,13,5.8,
2011-08-19,"1100  S CALIFORNIA, Chicago, IL",CULEX PIPIENS/RESTUANS,0,5,1,5.0,T047,"1100 South California Avenue, Chicago, IL 60612, USA",11, S CALIFORNIA,41.868142,-87.696269,9,41.868,-87.696,2,86,67,76.0,62,0.0,11.0, ,0.00,29.23,29.87,4.7,13,5.8,
2011-08-19,"1100  S ARTESIAN AVE, Chicago, IL",CULEX RESTUANS,0,2,1,2.0,T160,"1100 North Artesian Avenue, Chicago, IL 60622, USA",11, S ARTESIAN AVE,41.903002,-87.688267,8,41.903,-87.688,2,86,67,76.0,62,0.0,11.0, ,0.00,29.23,29.87,4.7,13,5.8,
2011-08-19,"1100  S ARTESIAN AVE, Chicago, IL",CULEX PIPIENS/RESTUANS,0,1,1,1.0,T160,"1100 North Artesian Avenue, Chicago, IL 60622, USA",11, S ARTESIAN AVE,41.903002,-87.688267,8,41.903,-87.688,2,86,67,76.0,62,0.0,11.0, ,0.00,29.23,29.87,4.7,13,5.8,
2011-08-19,"1000  W OHARE, Chicago, IL",CULEX PIPIENS/RESTUANS,0,10,1,10.0,T903,"Ohare Court, Bensenville, IL 60106, USA",10, W OHARE,41.957799,-87.930995,5,41.958,-87.931,1,87,64,76.0,63,0.0,11.0, ,0.00,29.18,29.89,3.3,14,5.2,
2011-08-19,"1000  W OHARE, Chicago, IL",CULEX PIPIENS,0,2,1,2.0,T903,"Ohare Court, Bensenville, IL 60106, USA",10, W OHARE,41.957799,-87.930995,5,41.958,-87.931,1,87,64,76.0,63,0.0,11.0, ,0.00,29.18,29.89,3.3,14,5.2,
2011-08-19,"1200  S DOTY AVE, Chicago, IL",CULEX RESTUANS,0,3,1,3.0,T115,"South Doty Avenue, Chicago, IL, USA",12, S DOTY AVE,41.673408,-87.599862,5,41.673,-87.6,2,86,67,76.0,62,0.0,11.0, ,0.00,29.23,29.87,4.7,13,5.8,
2011-08-19,"1000  W OHARE AIRPORT, Chicago, IL",CULEX RESTUANS,0,21,4,5.25,T900,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,41.974689,-87.890615,9,41.975,-87.891,1,87,64,76.0,63,0.0,11.0, ,0.00,29.18,29.89,3.3,14,5.2,
2011-08-19,"1000  W OHARE AIRPORT, Chicago, IL",CULEX PIPIENS,1,68,2,34.0,T900,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,41.974689,-87.890615,9,41.975,-87.891,1,87,64,76.0,63,0.0,11.0, ,0.00,29.18,29.89,3.3,14,5.2,
2011-08-19,"1000  W OHARE AIRPORT, Chicago, IL",CULEX PIPIENS,0,73,4,18.25,T900,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,41.974689,-87.890615,9,41.975,-87.891,1,87,64,76.0,63,0.0,11.0, ,0.00,29.18,29.89,3.3,14,5.2,
2011-08-19,"1000  S VINCENNES, Chicago, IL",CULEX PIPIENS/RESTUANS,0,1,1,1.0,T089,"South Vincennes Avenue, Chicago, IL, USA",10, S VINCENNES,41.723195,-87.64997,5,41.723,-87.65,2,86,67,76.0,62,0.0,11.0, ,0.00,29.23,29.87,4.7,13,5.8,
2011-08-19,"1000  S STONY ISLAND AVE, Chicago, IL",CULEX PIPIENS/RESTUANS,0,3,1,3.0,T138,"South Stony Island Avenue, Chicago, IL, USA",10, S STONY ISLAND AVE,41.726465,-87.585413,5,41.726,-87.585,2,86,67,76.0,62,0.0,11.0, ,0.00,29.23,29.87,4.7,13,5.8,
2011-08-19,"1000  S COTTAGE GROVE, Chicago, IL",CULEX PIPIENS/RESTUANS,0,1,1,1.0,T102,"South Cottage Grove Avenue, Chicago, IL, USA",10, S COTTAGE GROVE,41.750498,-87.605294,5,41.75,-87.605,2,86,67,76.0,62,0.0,11.0, ,0.00,29.23,29.87,4.7,13,5.8,
2011-08-19,"1000  N CENTRAL PARK DR, Chicago, IL",CULEX TERRITANS,0,2,1,2.0,T030,"1000 North Central Park Avenue, Chicago, IL 60651, USA",10, N CENTRAL PARK DR,41.89923,-87.716788,9,41.899,-87.717,2,86,67,76.0,62,0.0,11.0, ,0.00,29.23,29.87,4.7,13,5.8,
2011-08-19,"1000  N CENTRAL PARK DR, Chicago, IL",CULEX RESTUANS,0,3,1,3.0,T030,"1000 North Central Park Avenue, Chicago, IL 60651, USA",10, N CENTRAL PARK DR,41.89923,-87.716788,9,41.899,-87.717,2,86,67,76.0,62,0.0,11.0, ,0.00,29.23,29.87,4.7,13,5.8,
2011-08-19,"1000  N CENTRAL PARK DR, Chicago, IL",CULEX PIPIENS/RESTUANS,0,6,1,6.0,T030,"1000 North Central Park Avenue, Chicago, IL 60651, USA",10, N CENTRAL PARK DR,41.89923,-87.716788,9,41.899,-87.717,2,86,67,76.0,62,0.0,11.0, ,0.00,29.23,29.87,4.7,13,5.8,
2011-08-19,"1000  E 67TH ST, Chicago, IL",CULEX RESTUANS,0,16,1,16.0,T073,"1000 East 67th Street, Chicago, IL 60637, USA",10, E 67TH ST,41.773215,-87.60088,8,41.773,-87.601,2,86,67,76.0,62,0.0,11.0, ,0.00,29.23,29.87,4.7,13,5.8,
2011-08-19,"1000  E 67TH ST, Chicago, IL",CULEX PIPIENS/RESTUANS,1,16,1,16.0,T073,"1000 East 67th Street, Chicago, IL 60637, USA",10, E 67TH ST,41.773215,-87.60088,8,41.773,-87.601,2,86,67,76.0,62,0.0,11.0, ,0.00,29.23,29.87,4.7,13,5.8,
2011-08-19,"3900  S ASHLAND AVE, Chicago, IL",CULEX RESTUANS,0,1,1,1.0,T074,"3900 South Ashland Avenue, Chicago, IL 60609, USA",39, S ASHLAND AVE,41.822536,-87.666343,9,41.823,-87.666,2,86,67,76.0,62,0.0,11.0, ,0.00,29.23,29.87,4.7,13,5.8,
2011-08-19,"1000  W OHARE AIRPORT, Chicago, IL",CULEX PIPIENS/RESTUANS,0,55,5,11.0,T900,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,41.974689,-87.890615,9,41.975,-87.891,1,87,64,76.0,63,0.0,11.0, ,0.00,29.18,29.89,3.3,14,5.2,
2011-08-19,"1300  N LARAMIE AVE, Chicago, IL",CULEX PIPIENS,0,9,1,9.0,T230,"1300 North Laramie Avenue, Chicago, IL 60651, USA",13, N LARAMIE AVE,41.904194,-87.756155,9,41.904,-87.756,2,86,67,76.0,62,0.0,11.0, ,0.00,29.23,29.87,4.7,13,5.8,
2011-08-19,"5800  N PULASKI RD, Chicago, IL",CULEX PIPIENS/RESTUANS,0,4,1,4.0,T027,"5800 North Pulaski Road, Chicago, IL 60646, USA",58, N PULASKI RD,41.984809,-87.728492,8,41.985,-87.728,1,87,64,76.0,63,0.0,11.0, ,0.00,29.18,29.89,3.3,14,5.2,
2011-08-19,"1300  S TORRENCE AVE, Chicago, IL",CULEX PIPIENS/RESTUANS,0,1,1,1.0,T200,"South Torrence Avenue, Chicago, IL, USA",13, S TORRENCE AVE,41.678618,-87.559308,5,41.679,-87.559,2,86,67,76.0,62,0.0,11.0, ,0.00,29.23,29.87,4.7,13,5.8,
2011-08-19,"3700  S PULASKI RD, Chicago, IL",CULEX PIPIENS/RESTUANS,0,3,1,3.0,T063,"3700 South Pulaski Road, Chicago, IL 60623, USA",37, S PULASKI RD,41.82561,-87.726549,9,41.826,-87.727,2,86,67,76.0,62,0.0,11.0, ,0.00,29.23,29.87,4.7,13,5.8,
2011-08-19,"3700  N KEDVALE AVE, Chicago, IL",CULEX RESTUANS,0,1,1,1.0,T218,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",37, N KEDVALE AVE,41.948167,-87.730698,8,41.948,-87.731,1,87,64,76.0,63,0.0,11.0, ,0.00,29.18,29.89,3.3,14,5.2,
2011-08-19,"3700  N KEDVALE AVE, Chicago, IL",CULEX PIPIENS/RESTUANS,0,1,1,1.0,T218,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",37, N KEDVALE AVE,41.948167,-87.730698,8,41.948,-87.731,1,87,64,76.0,63,0.0,11.0, ,0.00,29.18,29.89,3.3,14,5.2,
2011-08-19,"3600  N PITTSBURGH AVE, Chicago, IL",CULEX RESTUANS,0,2,1,2.0,T011,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,41.944869,-87.832763,8,41.945,-87.833,1,87,64,76.0,63,0.0,11.0, ,0.00,29.18,29.89,3.3,14,5.2,
2011-08-19,"3500  W 51ST ST, Chicago, IL",CULEX PIPIENS/RESTUANS,0,1,1,1.0,T062,"3500 West 51st Street, Chicago, IL 60632, USA",35, W 51ST ST,41.800737,-87.71188,8,41.801,-87.712,2,86,67,76.0,62,0.0,11.0, ,0.00,29.23,29.87,4.7,13,5.8,
2011-08-19,"3500  W 51ST ST, Chicago, IL",CULEX PIPIENS,0,1,1,1.0,T062,"3500 West 51st Street, Chicago, IL 60632, USA",35, W 51ST ST,41.800737,-87.71188,8,41.801,-87.712,2,86,67,76.0,62,0.0,11.0, ,0.00,29.23,29.87,4.7,13,5.8,
2011-08-19,"3000  W 18TH ST, Chicago, IL",CULEX PIPIENS/RESTUANS,0,1,1,1.0,T043,"3000 West 18th Street, Chicago, IL 60608, USA",30, W 18TH ST,41.857402,-87.694991,8,41.857,-87.695,2,86,67,76.0,62,0.0,11.0, ,0.00,29.23,29.87,4.7,13,5.8,
2011-08-19,"3000  W 18TH ST, Chicago, IL",CULEX PIPIENS,0,1,1,1.0,T043,"3000 West 18th Street, Chicago, IL 60608, USA",30, W 18TH ST,41.857402,-87.694991,8,41.857,-87.695,2,86,67,76.0,62,0.0,11.0, ,0.00,29.23,29.87,4.7,13,5.8,
2011-08-19,"2800  N FRANCISCO AVE, Chicago, IL",CULEX PIPIENS/RESTUANS,0,1,1,1.0,T147,"2800 North Francisco Avenue, Chicago, IL 60618, USA",28, N FRANCISCO AVE,41.932094,-87.700117,8,41.932,-87.7,2,86,67,76.0,62,0.0,11.0, ,0.00,29.23,29.87,4.7,13,5.8,
2011-08-19,"2800  N FRANCISCO AVE, Chicago, IL",CULEX PIPIENS,0,1,1,1.0,T147,"2800 North Francisco Avenue, Chicago, IL 60618, USA",28, N FRANCISCO AVE,41.932094,-87.700117,8,41.932,-87.7,2,86,67,76.0,62,0.0,11.0, ,0.00,29.23,29.87,4.7,13,5.8,
2011-08-19,"2500  S MILLARD AVE, Chicago, IL",CULEX RESTUANS,0,1,1,1.0,T152,"2500 South Millard Avenue, Chicago, IL 60623, USA",25, S MILLARD AVE,41.846075,-87.716277,9,41.846,-87.716,2,86,67,76.0,62,0.0,11.0, ,0.00,29.23,29.87,4.7,13,5.8,
2011-08-19,"2500  S MILLARD AVE, Chicago, IL",CULEX PIPIENS/RESTUANS,0,6,1,6.0,T152,"2500 South Millard Avenue, Chicago, IL 60623, USA",25, S MILLARD AVE,41.846075,-87.716277,9,41.846,-87.716,2,86,67,76.0,62,0.0,11.0, ,0.00,29.23,29.87,4.7,13,5.8,
2011-08-19,"1300  N LARAMIE AVE, Chicago, IL",CULEX PIPIENS/RESTUANS,0,13,1,13.0,T230,"1300 North Laramie Avenue, Chicago, IL 60651, USA",13, N LARAMIE AVE,41.904194,-87.756155,9,41.904,-87.756,2,86,67,76.0,62,0.0,11.0, ,0.00,29.23,29.87,4.7,13,5.8,
2011-08-19,"2400  E 105TH ST, Chicago, IL",CULEX RESTUANS,0,1,1,1.0,T128,"2400 East 105th Street, Chicago, IL 60617, USA",24, E 105TH ST,41.704572,-87.565666,8,41.705,-87.566,2,86,67,76.0,62,0.0,11.0, ,0.00,29.23,29.87,4.7,13,5.8,
2011-08-19,"2400  E 105TH ST, Chicago, IL",CULEX TERRITANS,0,1,1,1.0,T128,"2400 East 105th Street, Chicago, IL 60617, USA",24, E 105TH ST,41.704572,-87.565666,8,41.705,-87.566,2,86,67,76.0,62,0.0,11.0, ,0.00,29.23,29.87,4.7,13,5.8,
2011-08-19,"1700  N ASHLAND AVE, Chicago, IL",CULEX PIPIENS,0,3,1,3.0,T232,"1700 North Ashland Avenue, Chicago, IL 60622, USA",17, N ASHLAND AVE,41.912563,-87.668055,9,41.913,-87.668,2,86,67,76.0,62,0.0,11.0, ,0.00,29.23,29.87,4.7,13,5.8,
2011-08-19,"1700  N ASHLAND AVE, Chicago, IL",CULEX RESTUANS,0,2,1,2.0,T232,"1700 North Ashland Avenue, Chicago, IL 60622, USA",17, N ASHLAND AVE,41.912563,-87.668055,9,41.913,-87.668,2,86,67,76.0,62,0.0,11.0, ,0.00,29.23,29.87,4.7,13,5.8,
2011-08-19,"1700  W ADDISON ST, Chicago, IL",CULEX PIPIENS/RESTUANS,0,1,1,1.0,T224,"1700 West Addison Street, Chicago, IL 60613, USA",17, W ADDISON ST,41.947227,-87.671457,9,41.947,-87.671,2,86,67,76.0,62,0.0,11.0, ,0.00,29.23,29.87,4.7,13,5.8,
2011-08-19,"2200  N CANNON DR, Chicago, IL",CULEX PIPIENS/RESTUANS,0,9,1,9.0,T054,"2200 North Cannon Drive, Chicago, IL 60614, USA",22, N CANNON DR,41.921965,-87.632085,8,41.922,-87.632,2,86,67,76.0,62,0.0,11.0, ,0.00,29.23,29.87,4.7,13,5.8,
2011-08-19,"1400  N HUMBOLDT DR, Chicago, IL",CULEX PIPIENS/RESTUANS,0,2,1,2.0,T033,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",14, N HUMBOLDT DR,41.906638,-87.701431,9,41.907,-87.701,2,86,67,76.0,62,0.0,11.0, ,0.00,29.23,29.87,4.7,13,5.8,
2011-08-19,"2200  W 69TH ST, Chicago, IL",CULEX PIPIENS,0,1,1,1.0,T069,"2200 West 69th Street, Chicago, IL 60636, USA",22, W 69TH ST,41.768388,-87.678649,8,41.768,-87.679,2,86,67,76.0,62,0.0,11.0, ,0.00,29.23,29.87,4.7,13,5.8,
2011-08-19,"2200  W 69TH ST, Chicago, IL",CULEX PIPIENS/RESTUANS,0,3,1,3.0,T069,"2200 West 69th Street, Chicago, IL 60636, USA",22, W 69TH ST,41.768388,-87.678649,8,41.768,-87.679,2,86,67,76.0,62,0.0,11.0, ,0.00,29.23,29.87,4.7,13,5.8,
2011-08-19,"2400  E 105TH ST, Chicago, IL",CULEX PIPIENS,0,2,1,2.0,T128,"2400 East 105th Street, Chicago, IL 60617, USA",24, E 105TH ST,41.704572,-87.565666,8,41.705,-87.566,2,86,67,76.0,62,0.0,11.0, ,0.00,29.23,29.87,4.7,13,5.8,
2011-08-19,"2400  E 105TH ST, Chicago, IL",CULEX PIPIENS/RESTUANS,0,1,1,1.0,T128,"2400 East 105th Street, Chicago, IL 60617, USA",24, E 105TH ST,41.704572,-87.565666,8,41.705,-87.566,2,86,67,76.0,62,0.0,11.0, ,0.00,29.23,29.87,4.7,13,5.8,
2011-08-19,"2200  N CANNON DR, Chicago, IL",CULEX RESTUANS,0,5,1,5.0,T054,"2200 North Cannon Drive, Chicago, IL 60614, USA",22, N CANNON DR,41.921965,-87.632085,8,41.922,-87.632,2,86,67,76.0,62,0.0,11.0, ,0.00,29.23,29.87,4.7,13,5.8,
2011-08-26,"5200  S KOLMAR, Chicago, IL",CULEX RESTUANS,0,15,1,15.0,T114,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",52, S KOLMAR,41.798697,-87.736812,8,41.799,-87.737,2,83,61,72.0,58,0.0,7.0, ,0.00,29.32,29.97,1.2,20,3.4,
2011-08-26,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",CULEX RESTUANS,0,1,1,1.0,T145,"Chicago, IL, USA",43, N ASHLAND AVE OVERPASS,41.878114,-87.629798,3,41.878,-87.63,2,83,61,72.0,58,0.0,7.0, ,0.00,29.32,29.97,1.2,20,3.4,
2011-08-26,"5200  S KOLMAR, Chicago, IL",CULEX PIPIENS/RESTUANS,1,46,1,46.0,T114,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",52, S KOLMAR,41.798697,-87.736812,8,41.799,-87.737,2,83,61,72.0,58,0.0,7.0, ,0.00,29.32,29.97,1.2,20,3.4,
2011-08-26,"5100  N MONT CLARE AVE, Chicago, IL",CULEX PIPIENS/RESTUANS,1,5,1,5.0,T223,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,41.973845,-87.805059,9,41.974,-87.805,1,83,59,71.0,58,0.0,6.0, ,0.00,29.26,29.98,1.9,26,3.3,
2011-08-26,"5000  S UNION AVE, Chicago, IL",CULEX PIPIENS/RESTUANS,0,3,1,3.0,T082,"5000 South Union Avenue, Chicago, IL 60609, USA",50, S UNION AVE,41.803423,-87.642984,8,41.803,-87.643,2,83,61,72.0,58,0.0,7.0, ,0.00,29.32,29.97,1.2,20,3.4,
